DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
KOR,BUN,10857,1134557,4516297013
KOR,BUN,9636,920237,3663159818
KOR,BUN,7910,850325,3384863217
KOR,BUN,280592,26563282,1057396598
KOR,BUN,20249,2138294,8511842776
KOR,BUN,24000,23040,936758016
CIV,BUN,13914797,22473754,8907629714
CRI,BUN,15600,1158654,4585686041
CRI,BUN,45000,17115,6872776005
CRI,BUN,25000,12500,49472125
CRI,BUN,6900,1296276,5130362264
CRI,BUN,27,35235,144193247
CRI,BUN,5,36495,149349583
CRI,BUN,1520,339559,1389587482
CRI,BUN,9520,233574,955861887
CRI,BUN,2160,514528,210561837
CRI,BUN,1434,1848208,7563477044
CRI,BUN,16318911,30242121,1222050928
CRI,BUN,1512,366048,1497989211
CRI,BUN,105735,2730,111720609
CRI,BUN,49046,21771,890941164
CRI,BUN,4864,10752,440007321
CRI,BUN,275,563115,2304452407
CRI,BUN,188,14715,6021863595
CRI,BUN,67957,67995,2782579783
CRI,BUN,5168,8568,350630834
CRI,BUN,41070,1428115,5844317857
CRI,BUN,50,33209,135902186
CRI,BUN,67434,4150585,1698556351
CRI,BUN,30,570,23326281
CRI,BUN,4566029,8561925,3416113894
CRI,BUN,25000,17265,6843103605
CRI,BUN,1833113,4054377,1659184863
CRI,BUN,63,1928995,763451854
CRI,BUN,143,2145715,8529410239
CRI,BUN,18,57726,228466231
CRI,BUN,119,2688171,1097851863
CRI,BUN,68,1783227,7289164422
CRI,BUN,81,2466994,9931117903
CRI,BUN,204,3057917,1219650902
CRI,BUN,1,30352,12487693
CRI,BUN,138,2071783,8523916077
CRI,BUN,3,10632,42923403
CRI,BUN,5,15,60557
CRI,BUN,1,30311,123067206
CRI,BUN,418,6381224,2602956636
CRI,BUN,137600,126576,5069444745
CRI,BUN,208986,131442,5209795679
CRI,BUN,12,702059,278265999
CRI,BUN,1200,36744,1456374161
CRI,BUN,140,58588,2322176391
CRI,BUN,32,101372,401795018
CRI,BUN,20,3837,15208218
CRI,BUN,2919,5325232,211069298
CRI,BUN,4,6282081,2486303172
CRI,BUN,47160,580068,2297457925
CRI,BUN,6629717,23004998,9246619005
CRI,BUN,6048,13419,5366785275
CRI,BUN,398,20726,840841383
CRI,BUN,2072,75672,3069967634
CRI,BUN,1212,296868,1204375661
CRI,BUN,4392,1634622,6631563367
CRI,BUN,470,60256,2444549765
CRI,BUN,255,70068,2842616716
CRI,BUN,2088576,2141728,8741966138
CRI,BUN,1179101,2594325,106826780
CRI,BUN,40536,12667,521590325
CRI,BUN,1680,2842,1170253182
CRI,BUN,100000,29971,1212180092
CRI,BUN,208,432974,174654351
CRI,BUN,7417223,14071165,5630417159
CRI,BUN,1818809,3758093,1509510283
CRI,BUN,25938,6177704,2532288338
CRI,BUN,3900,19000,76706610
CRI,BUN,2336,4073936,1620139164
CRI,BUN,26447,2427835,9664409949
CRI,BUN,2,18067,7439466657
CRI,BUN,3677,14710743,5899614805
CRI,BUN,120,7488,3044463552
CRI,BUN,794,499439,2030614092
CRI,BUN,160,13032,5298537528
CRI,BUN,390,167544,6811987197
CRI,BUN,41604,4478,182260243
CRI,BUN,550,1630,655114132
CRI,BUN,188,14024,55824914
CRI,BUN,20,52,21142108
CRI,BUN,675,225,9148027
CRI,BUN,20,30,1219737
CRI,BUN,25,5,2032895
CRI,BUN,100000,187500,743169375
CRI,BUN,20000,40000,158542800
CRI,BUN,89609,6400649,2563498328
CRI,BUN,18002,1609813,6447397653
CRI,BUN,200000,375000,1501897500
CRI,BUN,879494,1074302,442246087
CRI,BUN,46400,298431,1181121259
CRI,BUN,3024,5335936,2196586078
CRI,BUN,1080,7131212,2884225825
CRI,BUN,12000,5967,2456369253
CRI,BUN,9000,300474,1189206982
CRI,BUN,15000,68046,2693104174
CRI,BUN,120000,225000,925715250
CRI,BUN,24095,17880158,7360527962
CRI,BUN,405504,415794,1652818571
CRI,BUN,29568,1857828,7385033503
CRI,BUN,5000,147050,599587552
CRI,BUN,25241,2264117,9163130551
CRI,BUN,2719,194803,780197703
CRI,BUN,24279,2177827,8813905429
CRI,BUN,19272,1759742,7047872294
CUB,BUN,50000,37750,153923360
CUB,BUN,53000,41870,1707224128
CUB,BUN,176000,2797554,1140685208
CUW,BUN,26500,1877843,7520873885
CUW,BUN,25813,2118852,8614807271
CUW,BUN,11875,904632,3678043738
CUW,BUN,14375,1080919,4394789659
CUW,BUN,143424,51453,2060723521
CUW,BUN,3012,80397,3219948088
CUW,BUN,414,12095,484412007
CUW,BUN,552,249261,9908349084
CUW,BUN,7937,640309,2546406443
CUW,BUN,16950,1350474,537061902
CUW,BUN,25,5275,21126691
CUW,BUN,1,73,2923693
CUW,BUN,20,58,23229348
CUW,BUN,23,46,1842327
CUW,BUN,50,25,9937724
CUW,BUN,20,52,20670468
CUW,BUN,315,105,4173844
CUW,BUN,17,1241,49330865
CUW,BUN,65,975,38757127
CUW,BUN,60,12,4770108
CUW,BUN,32462,2516839,9975667553
CUW,BUN,17475,1402303,5558126099
CHL,BUN,9000,18450,744241635
CHL,BUN,11400,22800,91971324
CHL,BUN,32382,5688078,2264236145
CHL,BUN,768,69216,275526053
CHL,BUN,716,4239761,1677999889
CHL,BUN,914684,4592983,1825752079
CHL,BUN,209980,263199,1069148455
CHL,BUN,100560,195032,7756110588
CHL,BUN,4032,53622,214759327
CHL,BUN,7000,13682,559083525
CHL,BUN,17842,1290,52791057
CHL,BUN,18654,4291022,176545089
CHL,BUN,684,240426,955714988
CHL,BUN,200,214,85066926
CHL,BUN,200,394,156618546
CHL,BUN,355,610461,2430043788
CHL,BUN,19413,319564,127029566
CHL,BUN,59000,2349707,955668580
CHL,BUN,12318696,300456,1226193986
CHL,BUN,5000,6900,27925059
CHL,BUN,7934952,35599883,1441783207
CHL,BUN,104580,1731402,7085468346
CHL,BUN,6000,12732,521035455
CHL,BUN,4317,3666,1479512826
CHL,BUN,15257,94609,377479503
CHL,BUN,279,1502,599281478
CHL,BUN,26000,494234,1998934355
CHL,BUN,800,320032,1294372624
CHL,BUN,3318,1374037,5646204982
CHL,BUN,75000,11520736,4659573196
CHL,BUN,2880,1549533,6267101713
CHL,BUN,2808000,2355912,9399829729
CHL,BUN,2203,4874,1937458866
CHL,BUN,880,4100,16297869
CHL,BUN,120544,177048,7037817343
CHL,BUN,106702,1744008,7175827083
CHL,BUN,185266,13689495,5636937045
CHL,BUN,3600,612,248204862
CHL,BUN,1168984,20291744,8185147033
CHL,BUN,69350,177155,7148672262
CHL,BUN,678130,13477743,5351891424
CHL,BUN,28050,130688,52154623
CHL,BUN,1000,951,3808812
CHL,BUN,3339,3684,1470634668
CHL,BUN,19198,11791039,4853887324
CHL,BUN,21225,17360675,6910711815
CHL,BUN,3851,859861,3471422231
CHL,BUN,2741142,24931066,9949982119
CHL,BUN,1335594,2567229,1034325048
CHL,BUN,87756,2488068,9900854019
CHL,BUN,3580944,9247712,3708172794
CHL,BUN,8500,55861,2271190952
CHL,BUN,42,42,167188
CHL,BUN,927,1,411659
CHL,BUN,1427328,4859761,1960344971
CHL,BUN,2321136,10151136,4094795693
CHL,BUN,52764,272708,1100057711
CHL,BUN,253546,922058,3719425222
CHL,BUN,3374,7574,30552228
CHL,BUN,235572,4116672,1660595501
CHL,BUN,13430,34295,1383401998
CHL,BUN,1920,3264,131664211
CHL,BUN,683764,5164094,2096699625
CHL,BUN,19602,11461054,4690241511
CHL,BUN,11520,20736,824274662
CHL,BUN,3720,10044,399258039
CHL,BUN,552456,4937121,1962550031
CHL,BUN,2926052,6049882,2442492308
CHL,BUN,352847,980297,3963221424
CHL,BUN,828538,3111039,1257828365
CHL,BUN,3800363,17641949,7134638287
CHL,BUN,2271504,6661782,2692482974
CHL,BUN,5382,177468,718232517
CHL,BUN,273792,2197466,8893386623
CHL,BUN,180648,951116,3848244813
CHL,BUN,308438,2570715,1043748851
CHL,BUN,3042777,14267145,5759917512
CHL,BUN,96000,47040,192010224
CHL,BUN,199460,1588874,6363535702
CHL,BUN,7840,102034,408652291
CHL,BUN,9020,9772,399073422
CHL,BUN,26000,494234,196548954
CHL,BUN,693254,15470366,6149609718
CHL,BUN,5228,195282,7883905375
CHL,BUN,266964,2603439,1071729095
CHL,BUN,120000,23174475,9514455711
CHL,BUN,17100,5106263,210203912
CHL,BUN,1250,484705,1956846178
CHL,BUN,1600,40138,1620447322
CHL,BUN,8,63131,251885745
CHL,BUN,311,1275331,5088430403
CHL,BUN,60,69908,27892523
CHL,BUN,48,2954,1178613505
CHL,BUN,32,131266,5237369
CHL,BUN,43,416269,166086752
CHL,BUN,395,28136,112259545
CHL,BUN,20,5419,216212139
CHL,BUN,396184,9501,3832541883
CHL,BUN,502115,126868,5117639444
CHL,BUN,1500,975,389014275
CHL,BUN,300,915,36507493
CHL,BUN,129,213012,849894447
CHL,BUN,51,30996,12367063
CHL,BUN,36,1926,76845281
CHL,BUN,29,87789,350268453
CHL,BUN,45,111339,444230362
CHL,BUN,40,111196,443659808
CHL,BUN,1300,168,67030152
CHL,BUN,45,194788,777182693
CHL,BUN,686,2591989,1034175099
CHL,BUN,36,8241,328806834
CHL,BUN,426,1468,58571585
CHL,BUN,61,21527,85890362
CHL,BUN,23,128,5107059
CHL,BUN,9,20463,81645119
CHL,BUN,3,200854,804432321
CHL,BUN,161969,2532672,1022487807
CHL,BUN,700,7656,31330878
CHL,BUN,18,36,14363604
CHL,BUN,12,18,7181802
CHL,BUN,79056,272472,1105402555
CHL,BUN,1341984,5835938,2367605031
CHL,BUN,889704,2873814,1165889097
CHL,BUN,1896,60936,2472136958
CHL,BUN,213408,1641912,6661138469
CHL,BUN,613738,3940347,1598575136
CHL,BUN,2647202,19751846,7927914558
CHL,BUN,245068,4272028,1726716654
CHL,BUN,6260,1643,661549026
CHL,BUN,240,408,16340644
CHL,BUN,200,914,366062484
CHL,BUN,18138,373878,1509416523
CHL,BUN,576,6336,2557963584
CHL,BUN,112430,2493523,1016719042
CHL,BUN,5040,138096,563078154
CHL,BUN,1813,1884,762978336
CHL,BUN,20000,41900,169158261
CHL,BUN,27360,2506235,9999601964
CHL,BUN,219954,635479,2565549464
CHL,BUN,1652,44244,1794952533
CHL,BUN,26737,450585,1797784586
CHL,BUN,373,11627,463904509
CHL,BUN,2,136359,550507191
CHL,BUN,90,99,40163706
CHL,BUN,3719,180669,7329632928
CHL,BUN,956,52454,2128027307
CHL,BUN,375,24705,1002267027
CHL,BUN,120,216,87629904
CHL,BUN,1,10485,419930541
CHL,BUN,816,4200289,1699828852
CHL,BUN,6,216213,872892961
CHL,BUN,589,220418,891823805
CHL,BUN,2648,53516,2128245694
CHL,BUN,2,208126,840244205
CHL,BUN,8,792,31974544
CHL,BUN,1743228,7753638,3191854865
CHL,BUN,95540,185338,7370595719
CHL,BUN,25000,3872308,1594070439
CHL,BUN,720,8640,346037184
CHL,BUN,21000,21000,83113170
CHL,BUN,258000,857663,3531607511
CHL,BUN,1005,21758,88463458
CHL,BUN,30,9152,3721011
CHL,BUN,7186,155577,63254341
CHL,BUN,11607,287317,1168170585
CHL,BUN,70,19141,77823286
CHL,BUN,10657,254679,1035471331
CHL,BUN,13,3582,14563659
CHL,BUN,417,82073,333691582
CHL,BUN,987,233111,947780372
CHL,BUN,11289,207964,845537951
CHL,BUN,774,16749,680979167
CHL,BUN,13,3838,15604502
CHL,BUN,496,96148,390917576
CHL,BUN,13,2557,10396225
CHL,BUN,2102,47552,193336446
CHL,BUN,66,14288,58092007
CHL,BUN,133,3665,1490112
CHL,BUN,642,14698,59758981
CHL,BUN,52,10232,41601163
CHL,BUN,3198,8428,342664781
CHL,BUN,245611,2047216,8323550337
CHL,BUN,233,1408,5724632
CHL,BUN,4877,37915,154154427
CHL,BUN,69619,466223,189556481
CHL,BUN,18607,144401,58710414
CHL,BUN,11903,116544,473843429
CHL,BUN,37494,295388,1200985576
CHL,BUN,253000,485403,1998748787
CHL,BUN,256000,386398,1591074908
CHL,BUN,94085,143362,582879785
CHL,BUN,2079,40919,166368061
CHL,BUN,2,9737,38593281
CHL,BUN,1,40799,161709692
CHL,BUN,2,6766386,2783887426
CHL,BUN,1,205894,816075281
CHL,BUN,2,27212,107856666
CHL,BUN,1,9549,37848129
CHL,BUN,10,891534,3533657416
CHL,BUN,10,7096,28125492
CHL,BUN,2,7714977,3057885139
CHL,BUN,2,85014,336958939
CHL,BUN,4,2798047,1109025515
CHL,BUN,6,114965,455671825
CHL,BUN,1,9321,36944435
CHL,BUN,1,3383214,1391952353
CHL,BUN,40028,662934,2682966821
CHL,BUN,10008,11259,4556641148
CHL,BUN,8556246,2172762,8909659216
CHL,BUN,500000,4992,2055560832
CHL,BUN,568295,3319536,1366888658
CHL,BUN,61000,8543,3395919387
CHL,BUN,63000,1663,661057467
CHL,BUN,1319000,1524802,6061225182
CHL,BUN,275000,225500,912037005
CHL,BUN,514402,14314,5689943826
CHL,BUN,19927,5574541,2215930218
CHL,BUN,50232,540533,2225758139
CHL,BUN,5726204,35970517,1461834594
CHL,BUN,50500,244415,1005594189
CHL,BUN,446000,45665,1878790528
CHL,BUN,1344000,154231,6345510609
CHL,BUN,22005,75642,3071178663
CHL,BUN,1000000,18350,745037525
CHL,BUN,8272,142041,572969247
CHL,BUN,723,132423,53417187
CHL,BUN,153,251,10124913
CHL,BUN,80,14626,58998797
CHL,BUN,50,1008,40661006
CHL,BUN,100,2194,8850223
CHL,BUN,66,16573,66852664
CHL,BUN,13,4047,1632491
CHL,BUN,102,28023,113040018
CHL,BUN,15,467,18837986
CHL,BUN,30,7412,29898747
CHL,BUN,15738,307645,1240987629
CHL,BUN,45318,979494,3951112282
CHL,BUN,67,17731,71523839
CHL,BUN,315,5948,2399322
CHL,BUN,60762,620282,2502112138
CHL,BUN,345,2109,85073474
CHL,BUN,151,875,3529601
CHL,BUN,2232,19354,78070745
CHL,BUN,899,9654,38942594
CHL,BUN,295828,1720794,694139046
CHL,BUN,35477,276207,1114172082
CHL,BUN,478,43744,176455859
CHL,BUN,1392114,8257675,3331005715
CHL,BUN,2363369,1712622,6908426002
CHL,BUN,1940421,12960817,5228173244
CHL,BUN,45390,2366564,9554409519
CHL,BUN,500,21720,893623788
CHL,BUN,24,59437,237147091
CHL,BUN,43640,3891422,1586170793
CHL,BUN,121280,16006126,6508061876
CHL,BUN,150,12087,4977076
CHL,BUN,44,107263,427967571
CHL,BUN,72000,113391,466911254
CHL,BUN,39595,635506,2571962688
CHL,BUN,9684,147681,5976812519
CHL,BUN,13185708,36348431,1492553008
CHL,BUN,90624,559744,2257912139
CHL,BUN,879335,4663668,1848755959
CHL,BUN,64512,3197682,128471518
CHL,BUN,837500,1247692,4999782632
CHL,BUN,1704800,2149601,8629553983
CHL,BUN,5000,30751,124372727
CHL,BUN,782,308962,1249461656
CHL,BUN,2197,20000,79271400
CHL,BUN,163157,4391059,1771278553
CHL,BUN,2980431,9080779,3666083017
CHL,BUN,221768,2791402,1123596681
CHL,BUN,4330,3077864,1242592176
CHL,BUN,3000,17670,714664917
CHL,BUN,15400,75730,3062907423
CHL,BUN,91872,1604604,6489836924
CHL,BUN,1458816,6419444,2620340528
CHL,BUN,1917371,1762977,7137158972
CHL,BUN,59603,127506,5106691803
CHL,BUN,4364,718596,2878020094
CHL,BUN,93198,3373224,1350996451
CHL,BUN,20,18596,75502549
CHL,BUN,20,14852,60301347
CHL,BUN,2779,1491452,6055518837
CHL,BUN,1143,563475,2287793021
CHL,BUN,11058,7752,3191180568
CHL,BUN,5945081,672367,2727880177
CHL,BUN,23668,768,316154112
CHL,BUN,49179,768,316154112
CHL,BUN,549781,16809,6919576131
CHL,BUN,127,2511,1005670566
CHL,BUN,25657,1026,422362134
CHL,BUN,7200,5256,2163679704
CHL,BUN,1274008,22510459,9077915516
CHL,BUN,1217500,190018,7671387694
CHL,BUN,174,918508,3708191312
CHL,BUN,4224,38880,1545514992
CHL,BUN,20320,1353942,5476031958
CHL,BUN,38632,759228,3065147689
CHL,BUN,4450,25904,1066361473
CHL,BUN,5,158267,6404643196
CHL,BUN,240,360,14819724
CHL,BUN,89,100745,406726706
CHL,BUN,2820,43446,1788493691
CHL,BUN,4,10245196,4177417198
CHL,BUN,560,968,398485912
CHL,BUN,4,100,411659
CHL,BUN,50,50,1987545
CHL,BUN,19,95,3776335
CHL,BUN,69,345,1371406
CHL,BUN,20,4,1614876
CHL,BUN,380,2508,103244077
CHL,BUN,114,619,2513232
CHL,BUN,20,12,484462
CHL,BUN,409,205,8435039
CHL,BUN,600,753,3047473
CHL,BUN,4000,600,2469954
CHL,BUN,100,10,404711
CHL,BUN,2000,120,4939908
CHL,BUN,1000,1247,5046746
CHL,BUN,100,5,2018595
CHL,BUN,60,323,1311428
CHL,BUN,29020,1500584,6087779252
CHL,BUN,72,178202,722954821
CHL,BUN,12280,1175774,4770044571
CHL,BUN,55130,5811705,2357773848
CHL,BUN,300,24174,98072467
CHL,BUN,49994,812762,3255160576
CHL,BUN,25020,281475,1127324264
CHL,BUN,484570,2895141,1151351253
CHL,BUN,62200,2344345,9510867004
CHL,BUN,2782500,1857147,7422469173
CHL,BUN,344400,1324525,5267423999
CHL,BUN,11000,67552,27405441
CHL,BUN,905367,910632,3621437763
CHL,BUN,362079,20108201,8157776496
CHL,BUN,129786,4140,168323706
CHL,BUN,44370,18786579,7621602381
CHL,BUN,57,1448563,5876733177
CHL,BUN,222,8565,340616346
CHL,BUN,338,9690,385355796
CHL,BUN,120,6300,25941573
CHL,BUN,45090,5927018,2390858302
CHL,BUN,3926500,2896254,1168299627
CHL,BUN,655,13128,5404259352
CHL,BUN,428,9924036,3974635962
CHL,BUN,1251288,31166208,1263712399
CHL,BUN,60,96,38852256
CHL,BUN,8934,2787852,1108196261
CHL,BUN,8112,51,20272959
CHL,BUN,32000,533427,2157450836
CHL,BUN,96,2225399,8984358588
CHL,BUN,3,76835,310197493
CHL,BUN,2,53732,216926293
CHL,BUN,25920,26846,1082922002
CHL,BUN,464976,16701134,6638851075
CHL,BUN,22680,1395756,5666978723
CHL,BUN,711072,12138383,4913401003
CHL,BUN,896,7168,2933382144
CHL,BUN,1280,9728,3924109824
CHL,BUN,872,19859795,8170895597
CHL,BUN,9,231869,953976308
CHL,BUN,145,4133567,1700669337
CHL,BUN,4073,1287124,5298561787
CHL,BUN,400,20384,839125705
CHL,BUN,119532,5369136,2210253157
CHL,BUN,342,33858,1393795042
CHL,BUN,6830,52075,2143714243
CHL,BUN,3410,21419,8817324121
CHL,BUN,4940,24864,1023548938
CHL,BUN,84,1965493,7813011569
CHL,BUN,671,17355812,6899091472
CHL,BUN,85,2177326,8655066809
CHL,BUN,11928,852,35073346
CHL,BUN,486,10943781,4350251442
CHL,BUN,29,740553,2943764824
CHL,BUN,954000,7349533,2921505513
CHL,BUN,423725,32807756,1319610308
CHL,BUN,264950,20758833,8251822947
CHL,BUN,890208,1531761,6302108965
CHL,BUN,635775,49178769,1978552243
CHL,BUN,1152063,17124525,6907742268
CHL,BUN,1175,18780993,759599140
CHL,BUN,503500,40374811,1641015123
CHL,BUN,238500,167904,6913799798
CHL,BUN,1269398,11111869,4547343486
CHL,BUN,64911,2996274,1226174198
CHL,BUN,47767,1435276,587362303
CHL,BUN,3409,101341,414720812
CHL,BUN,77486,4809241,1968100122
CHL,BUN,4976,99323,406462492
CHL,BUN,19947,108093,442352226
CHL,BUN,16353,1616873,6616777882
CHL,BUN,12327,628489,2571984386
CHL,BUN,11616,43447,1777994614
CHL,BUN,259036,1000067,4092604184
CHL,BUN,66384,852426,3488408491
CHL,BUN,22292,39394,161213247
CHL,BUN,51111,757601,3100353298
CHL,BUN,12276,556894,2278994019
CHL,BUN,91534,111263,4553249127
CHL,BUN,9676,22433,918032387
CHL,BUN,223,40052,1639060
CHL,BUN,1550,205315,8309323894
CHL,BUN,400,2368,958355648
CHL,BUN,3,64357,2647833615
CHL,BUN,7,17644483,7259451996
CHL,BUN,1281,91778,375585861
CHL,BUN,12381,355232,1453726569
CHL,BUN,42466,549774,2249856633
CHL,BUN,33987,330024,1350567115
CHL,BUN,440,14697,594803756
CHL,BUN,668,68248,279293337
CHL,BUN,58,7001,28650402
CHL,BUN,1962473,16888399,6851522144
CHL,BUN,54236,252703,1025200908
CHL,BUN,4339,1570527,6371533804
CHL,BUN,8461,242199,982586809
CHL,BUN,159584,1310469,5316494103
CHL,BUN,16686,50637,20543127
CHL,BUN,51444,59057,2395907054
CHL,BUN,173,8256,33494096
CHL,BUN,22580,3149126,127366716
CHL,BUN,157551,1828905,7419757849
CHL,BUN,9323,40519,1643831517
CHL,BUN,2138,79945,324332068
CHL,BUN,978,445822,1808673102
CHL,BUN,278204,2180672,8846855462
CHL,BUN,177698,310388,1259225491
CHL,BUN,23769,282483,114601658
CHL,BUN,67693,299221,1213921643
CHL,BUN,28869,33552,1361184507
CHL,BUN,6554,97152,394139834
CHL,BUN,2000,528,212986224
CHL,BUN,400,220,8944738
CHL,BUN,2125,14472,587120356
CHL,BUN,17056,466429,1892274466
CHL,BUN,39325,416854,1691151666
CHL,BUN,45974,321818,1281051258
CHL,BUN,328,22781,92421149
CHL,BUN,125,8815,35761926
CHL,BUN,47,5673,2301502
CHL,BUN,10800,22027,8768221809
CHL,BUN,22798023,212284635,8663667969
CHL,BUN,696712,31268257,1276861640
CHL,BUN,664009,20353324,8311537699
CHL,BUN,75548,2190399,8948135032
CHL,BUN,4779506,37266046,1520941338
CHL,BUN,278533,881138,3586173037
CHL,BUN,518777,260886,1065263042
CHL,BUN,125358,621625,2540972651
CHL,BUN,18392,748898,3064737749
CHL,BUN,1557155,15463099,6314186747
CHL,BUN,157194,6655949,2717208158
CHL,BUN,8113,303392,1237363569
CHL,BUN,6275067,23245924,9482798246
CHL,BUN,2091988,12491444,5103917381
CHL,BUN,1795242,3832187,1565244224
CHL,BUN,609558,5937975,2419315977
CHL,BUN,843751,4294459,175419657
CHL,BUN,36417,145286,590702365
CHL,BUN,532551,6333183,258160338
CHL,BUN,2415,565811,2311451386
CHL,BUN,70337,1221812,4994597232
CHL,BUN,288,143712,5816182723
CHL,BUN,300,2325,94529617
CHL,BUN,240,132,53668428
CHL,BUN,23100,160545,6527422556
CHL,BUN,506981,8769951,3611112146
CHL,BUN,2581,444794,1831532701
CHL,BUN,1087335,2348133,9650998133
CHL,BUN,14946,257568,1060590329
CHL,BUN,288612,4973749,2048045599
CHL,BUN,121489,2743976,1123663177
CHL,BUN,584622,9463393,3884087329
CHL,BUN,13472,130806,534068295
CHL,BUN,4800,3648,1502140608
CHL,BUN,3044,310996,126550352
CHL,BUN,1993,138422,563324735
CHL,BUN,210,6670348,2719794375
CHL,BUN,1190,111064,454016052
CHL,BUN,6180,44916,1849510623
CHL,BUN,430,52276,213613487
CHL,BUN,1328713,575295,2306255415
CHL,BUN,3620,11443208,4633757197
CHL,BUN,1014197,15852436,6436326802
CHL,BUN,447124,7324491,2973853213
CHL,BUN,14688,336945,1368047241
CHL,BUN,82253,529344,2166250331
CHL,BUN,57288,435457,1782033744
CHL,BUN,224532,119385,488562817
CHL,BUN,1440,5136,2101820688
CHL,BUN,1080,7592,3106896936
CHL,BUN,8985,5239526,2127326149
CHL,BUN,1200,10260,419873058
CHL,BUN,1200,3005,1229745165
CHL,BUN,9,5868,23670513
CHL,BUN,6,102,4196575
CHL,BUN,40,684,28141743
CHL,BUN,53,362255,1477773409
CHL,BUN,23000,3250725,1288447609
CHL,BUN,3510,3605846,1475631176
CHL,BUN,752,1022284,4183523481
CHL,BUN,1720,95542,3857212069
CHL,BUN,200,554,223660326
CHL,BUN,14200,14910,590968287
CHL,BUN,911574,17176914,6947220044
CHL,BUN,13000,137230,5615904459
CHL,BUN,7425,12750,505355175
CHL,BUN,855,264732,1060267544
CHL,BUN,1525,211975,8550711142
CHL,BUN,200,2070,83500281
CHL,BUN,25000,54190,2187753261
CHL,BUN,161241,1680884,6780400305
CHL,BUN,458423,100786,4065535903
CHL,BUN,23232,11616,4722821664
CHL,BUN,7685,13368191,536828176
CHL,BUN,750,4440,1792512359
CHL,BUN,2164,2966187,1183475985
CHL,BUN,400,220,8944738
CHL,BUN,895002,13809394,5497064041
CHL,BUN,68606,1522054,6058794695
CHL,BUN,16800,23422,9314554648
CHL,BUN,23898,171044,689738689
CHL,BUN,8064,8156,332556006
CHL,BUN,27648,36552,1490385868
CHL,BUN,8715,65535,2672150304
CHL,BUN,23424,13061,5325544384
CHL,BUN,686,6900,28134336
CHL,BUN,96,5534,225645529
CHL,BUN,14844,7637803,3040357327
CHL,BUN,46586,40662,161706268
CHL,BUN,92944,849356,3463198128
CHL,BUN,200000,98925,4013327895
CHL,BUN,1600,15200,61476552
CHL,BUN,498786,9180207,3662801611
CHL,BUN,483,889589,3549362255
CHL,BUN,1447045,16163615,6449104585
CHL,BUN,33831,344856,1375937505
CHL,BUN,651971,7556542,3014977136
